date,state,district,pincode,bio_0_5,bio_5_17,bio_18_30,bio_30_60,bio_60_plus,bio_total,demo_0_5,demo_5_17,demo_18_30,demo_30_60,demo_60_plus,demo_total,mobile_updates,enrol_0_5,enrol_5_17,enrol_18_30,enrol_30_60,enrol_60_plus,enrol_total
2026-01-11,Uttar Pradesh,Ghaziabad,212874,15,57,53,75,12,212,8,20,59,40,15,142,54,2574,5793,8046,11264,4505,32182
2026-01-12,Uttar Pradesh,Ghaziabad,212874,74,248,229,321,65,937,39,89,246,172,69,615,226,2574,5793,8046,11264,4505,32182
2026-01-13,Uttar Pradesh,Ghaziabad,212874,55,181,167,234,48,685,29,65,179,125,50,448,164,2574,5793,8046,11264,4505,32182
2026-01-14,Uttar Pradesh,Ghaziabad,212874,37,80,75,98,35,325,9,21,60,42,16,148,55,2574,5793,8046,11264,4505,32182
2026-01-15,Uttar Pradesh,Ghaziabad,212874,3,13,12,18,2,48,1,4,14,9,3,31,13,2574,5793,8046,11264,4505,32182
2025-10-18,West Bengal,Siliguri,733961,0,6,5,10,0,21,3,10,33,22,7,75,18,1485,3342,4641,6498,2599,18565
2025-10-19,West Bengal,Siliguri,733961,0,7,5,13,0,25,3,16,59,39,11,128,33,1485,3342,4641,6498,2599,18565
2025-10-20,West Bengal,Siliguri,733961,34,99,92,126,31,382,49,106,288,203,83,729,163,1485,3342,4641,6498,2599,18565
2025-10-21,West Bengal,Siliguri,733961,18,67,62,88,15,250,33,76,214,150,59,532,121,1485,3342,4641,6498,2599,18565
2025-10-22,West Bengal,Siliguri,733961,10,37,34,48,9,138,18,42,118,82,32,292,66,1485,3342,4641,6498,2599,18565
2025-10-23,West Bengal,Siliguri,733961,11,26,25,33,11,106,13,26,68,48,21,176,38,1485,3342,4641,6498,2599,18565
2025-10-24,West Bengal,Siliguri,733961,3,22,20,30,2,77,10,27,80,55,20,192,45,1485,3342,4641,6498,2599,18565
2025-10-25,West Bengal,Siliguri,733961,1,13,12,19,0,45,6,17,53,36,13,125,30,1485,3342,4641,6498,2599,18565
2025-10-26,West Bengal,Siliguri,733961,7,27,24,35,6,99,13,30,85,60,23,211,48,1485,3342,4641,6498,2599,18565
2025-10-27,West Bengal,Siliguri,733961,34,106,98,136,30,404,52,115,318,223,90,798,179,1485,3342,4641,6498,2599,18565
2025-10-28,West Bengal,Siliguri,733961,20,74,68,97,18,277,36,84,234,164,65,583,132,1485,3342,4641,6498,2599,18565
2025-10-29,West Bengal,Siliguri,733961,14,42,39,54,13,162,21,45,125,88,36,315,70,1485,3342,4641,6498,2599,18565
2025-10-30,West Bengal,Siliguri,733961,8,18,17,23,7,73,9,18,49,34,15,125,27,1485,3342,4641,6498,2599,18565
2025-10-31,West Bengal,Siliguri,733961,5,18,17,23,5,68,9,20,56,39,15,139,31,1485,3342,4641,6498,2599,18565
2025-11-01,West Bengal,Siliguri,733961,2,12,11,16,2,43,6,14,41,28,11,100,23,1485,3342,4641,6498,2599,18565
2025-11-02,West Bengal,Siliguri,733961,6,21,20,28,5,80,10,24,68,47,19,168,38,1485,3342,4641,6498,2599,18565
2025-11-03,West Bengal,Siliguri,733961,30,86,81,110,27,334,43,92,251,177,72,635,142,1485,3342,4641,6498,2599,18565
2025-11-04,West Bengal,Siliguri,733961,11,47,43,61,10,172,23,54,153,106,41,377,86,1485,3342,4641,6498,2599,18565
2025-11-05,West Bengal,Siliguri,733961,10,20,19,24,9,82,10,19,47,34,15,125,27,1485,3342,4641,6498,2599,18565
2025-11-06,West Bengal,Siliguri,733961,2,5,4,6,2,19,2,5,13,9,4,33,7,1485,3342,4641,6498,2599,18565
2025-11-07,West Bengal,Siliguri,733961,6,9,9,10,6,40,4,7,15,11,6,43,8,1485,3342,4641,6498,2599,18565
2025-11-08,West Bengal,Siliguri,733961,6,12,11,14,6,49,6,10,25,18,8,67,14,1485,3342,4641,6498,2599,18565
2025-11-09,West Bengal,Siliguri,733961,0,1,0,5,0,6,0,9,38,24,5,76,21,1485,3342,4641,6498,2599,18565
2025-11-10,West Bengal,Siliguri,733961,16,59,55,77,14,221,29,67,188,131,52,467,106,1485,3342,4641,6498,2599,18565
2025-11-11,West Bengal,Siliguri,733961,5,32,29,44,4,114,16,39,115,80,30,280,65,1485,3342,4641,6498,2599,18565
2025-11-12,West Bengal,Siliguri,733961,13,20,20,24,12,89,10,17,39,28,14,108,22,1485,3342,4641,6498,2599,18565
2025-11-13,West Bengal,Siliguri,733961,1,4,4,6,1,16,2,4,12,9,3,30,7,1485,3342,4641,6498,2599,18565
2025-11-14,West Bengal,Siliguri,733961,0,0,0,0,0,0,0,1,9,6,0,16,5,1485,3342,4641,6498,2599,18565
2025-11-15,West Bengal,Siliguri,733961,8,16,15,19,8,66,8,14,36,26,12,96,20,1485,3342,4641,6498,2599,18565
2025-11-16,West Bengal,Siliguri,733961,8,23,21,29,7,88,11,24,66,46,19,166,37,1485,3342,4641,6498,2599,18565
2025-11-17,West Bengal,Siliguri,733961,27,85,79,110,24,325,42,94,259,182,73,650,146,1485,3342,4641,6498,2599,18565
2025-11-18,West Bengal,Siliguri,733961,20,66,61,85,18,250,32,73,202,141,57,505,114,1485,3342,4641,6498,2599,18565
2025-11-19,West Bengal,Siliguri,733961,11,35,32,45,10,133,17,38,105,74,30,264,59,1485,3342,4641,6498,2599,18565
2025-11-20,West Bengal,Siliguri,733961,12,25,24,30,12,103,12,23,59,42,19,155,33,1485,3342,4641,6498,2599,18565
2025-11-21,West Bengal,Siliguri,733961,16,37,34,45,15,147,18,36,94,67,29,244,53,1485,3342,4641,6498,2599,18565
2025-11-22,West Bengal,Siliguri,733961,2,14,13,19,1,49,7,18,53,36,13,127,30,1485,3342,4641,6498,2599,18565
2025-11-23,West Bengal,Siliguri,733961,6,26,24,34,5,95,13,30,86,59,23,211,48,1485,3342,4641,6498,2599,18565
2025-11-24,West Bengal,Siliguri,733961,40,115,107,146,36,444,57,123,334,235,96,845,188,1485,3342,4641,6498,2599,18565
2025-11-25,West Bengal,Siliguri,733961,18,74,68,97,15,272,36,85,242,169,66,598,136,1485,3342,4641,6498,2599,18565
2025-11-26,West Bengal,Siliguri,733961,24,58,54,72,22,230,28,59,155,110,47,399,88,1485,3342,4641,6498,2599,18565
2025-11-27,West Bengal,Siliguri,733961,3,17,15,22,2,59,8,20,60,41,15,144,34,1485,3342,4641,6498,2599,18565
2025-11-28,West Bengal,Siliguri,733961,9,28,26,36,8,107,14,31,85,59,24,213,48,1485,3342,4641,6498,2599,18565
2025-11-29,West Bengal,Siliguri,733961,0,12,11,17,0,40,6,16,47,33,12,114,27,1485,3342,4641,6498,2599,18565
2025-11-30,West Bengal,Siliguri,733961,1,18,16,25,0,60,9,24,72,49,18,172,40,1485,3342,4641,6498,2599,18565
2025-12-01,West Bengal,Siliguri,733961,0,54,48,79,0,181,37,89,255,177,68,626,143,1485,3342,4641,6498,2599,18565
2025-12-02,West Bengal,Siliguri,733961,17,60,56,78,15,226,30,67,188,132,52,469,106,1485,3342,4641,6498,2599,18565
2025-12-03,West Bengal,Siliguri,733961,10,26,25,33,9,103,13,27,73,52,22,187,41,1485,3342,4641,6498,2599,18565
2025-12-04,West Bengal,Siliguri,733961,6,9,9,11,6,41,4,7,15,11,6,43,8,1485,3342,4641,6498,2599,18565
2025-12-05,West Bengal,Siliguri,733961,0,0,0,0,0,0,0,0,8,4,0,12,4,1485,3342,4641,6498,2599,18565
2025-12-06,West Bengal,Siliguri,733961,8,15,14,17,8,62,7,13,31,23,10,84,18,1485,3342,4641,6498,2599,18565
2025-12-07,West Bengal,Siliguri,733961,0,11,10,16,0,37,5,15,49,33,11,113,27,1485,3342,4641,6498,2599,18565
2025-12-08,West Bengal,Siliguri,733961,14,59,54,77,12,216,29,68,192,134,52,475,108,1485,3342,4641,6498,2599,18565
2025-12-09,West Bengal,Siliguri,733961,16,47,43,59,15,180,23,50,135,95,39,342,76,1485,3342,4641,6498,2599,18565
2025-12-10,West Bengal,Siliguri,733961,0,2,2,4,0,8,1,4,14,10,3,32,8,1485,3342,4641,6498,2599,18565
2025-12-11,West Bengal,Siliguri,733961,3,6,5,7,3,24,3,5,13,9,4,34,7,1485,3342,4641,6498,2599,18565
2025-12-12,West Bengal,Siliguri,733961,1,4,4,5,1,15,2,4,12,9,3,30,7,1485,3342,4641,6498,2599,18565
2025-12-13,West Bengal,Siliguri,733961,1,7,6,9,0,23,3,8,25,17,6,59,14,1485,3342,4641,6498,2599,18565
2025-12-14,West Bengal,Siliguri,733961,2,16,14,21,2,55,7,19,57,39,15,137,32,1485,3342,4641,6498,2599,18565
2025-12-15,West Bengal,Siliguri,733961,10,60,55,81,7,213,29,74,215,149,56,523,121,1485,3342,4641,6498,2599,18565
2025-12-16,West Bengal,Siliguri,733961,23,65,61,83,21,253,32,69,189,133,55,478,106,1485,3342,4641,6498,2599,18565
2025-12-17,West Bengal,Siliguri,733961,12,31,29,40,11,123,15,33,89,63,26,226,50,1485,3342,4641,6498,2599,18565
2025-12-18,West Bengal,Siliguri,733961,0,4,3,6,0,13,2,6,22,15,5,50,12,1485,3342,4641,6498,2599,18565
2025-12-19,West Bengal,Siliguri,733961,29,45,43,51,28,196,12,26,70,49,20,177,39,1485,3342,4641,6498,2599,18565
2025-12-20,West Bengal,Siliguri,733961,0,8,7,13,0,28,4,14,45,31,10,104,25,1485,3342,4641,6498,2599,18565
2025-12-21,West Bengal,Siliguri,733961,5,24,22,32,4,87,12,28,82,57,22,201,46,1485,3342,4641,6498,2599,18565
2025-12-22,West Bengal,Siliguri,733961,33,106,98,136,29,402,52,116,321,225,91,805,181,1485,3342,4641,6498,2599,18565
2025-12-23,West Bengal,Siliguri,733961,33,93,86,118,30,360,46,98,267,188,77,676,151,1485,3342,4641,6498,2599,18565
2025-12-24,West Bengal,Siliguri,733961,19,54,50,68,17,208,26,57,155,109,45,392,87,1485,3342,4641,6498,2599,18565
2025-12-25,West Bengal,Siliguri,733961,16,36,34,45,15,146,18,36,93,66,28,241,52,1485,3342,4641,6498,2599,18565
2025-12-26,West Bengal,Siliguri,733961,14,38,36,48,13,149,19,40,108,76,31,274,61,1485,3342,4641,6498,2599,18565
2025-12-27,West Bengal,Siliguri,733961,5,18,17,24,4,68,9,20,58,40,16,143,32,1485,3342,4641,6498,2599,18565
2025-12-28,West Bengal,Siliguri,733961,13,33,31,41,12,130,16,34,90,63,27,230,50,1485,3342,4641,6498,2599,18565
2025-12-29,West Bengal,Siliguri,733961,36,106,98,135,32,407,52,114,311,219,89,785,176,1485,3342,4641,6498,2599,18565
2025-12-30,West Bengal,Siliguri,733961,20,69,64,90,17,260,34,78,218,153,60,543,123,1485,3342,4641,6498,2599,18565
2025-12-31,West Bengal,Siliguri,733961,0,11,9,21,0,41,15,35,98,69,27,244,55,1485,3342,4641,6498,2599,18565
2026-01-01,West Bengal,Siliguri,733961,0,0,0,0,0,0,0,0,8,4,0,12,4,1485,3342,4641,6498,2599,18565
2026-01-02,West Bengal,Siliguri,733961,2,8,8,11,2,31,4,10,28,19,7,68,15,1485,3342,4641,6498,2599,18565
2026-01-03,West Bengal,Siliguri,733961,12,21,20,24,12,89,10,18,42,30,15,115,24,1485,3342,4641,6498,2599,18565
2026-01-04,West Bengal,Siliguri,733961,11,25,24,31,10,101,12,25,65,46,20,168,37,1485,3342,4641,6498,2599,18565
2026-01-05,West Bengal,Siliguri,733961,19,69,63,89,17,257,34,77,216,151,60,538,121,1485,3342,4641,6498,2599,18565
2026-01-06,West Bengal,Siliguri,733961,5,35,32,48,3,123,17,44,128,89,33,311,72,1485,3342,4641,6498,2599,18565
2026-01-07,West Bengal,Siliguri,733961,0,4,3,6,0,13,2,6,21,14,5,48,12,1485,3342,4641,6498,2599,18565
2026-01-08,West Bengal,Siliguri,733961,1,4,4,5,1,15,2,4,12,9,3,30,7,1485,3342,4641,6498,2599,18565
2026-01-09,West Bengal,Siliguri,733961,0,0,0,1,0,1,0,2,10,6,1,19,5,1485,3342,4641,6498,2599,18565
2026-01-10,West Bengal,Siliguri,733961,0,2,1,4,0,7,1,5,20,13,3,42,11,1485,3342,4641,6498,2599,18565
2026-01-11,West Bengal,Siliguri,733961,13,26,25,32,12,108,13,24,62,44,20,163,35,1485,3342,4641,6498,2599,18565
2026-01-12,West Bengal,Siliguri,733961,19,68,63,89,16,255,34,77,216,151,60,538,122,1485,3342,4641,6498,2599,18565
2026-01-13,West Bengal,Siliguri,733961,16,52,48,68,14,198,26,58,161,113,45,403,91,1485,3342,4641,6498,2599,18565
2026-01-14,West Bengal,Siliguri,733961,0,11,9,16,0,36,5,16,51,34,12,118,28,1485,3342,4641,6498,2599,18565
2026-01-15,West Bengal,Siliguri,733961,2,5,5,6,2,20,2,5,13,9,4,33,7,1485,3342,4641,6498,2599,18565
2025-10-18,West Bengal,Kolkata,721102,0,21,19,30,0,70,11,32,97,67,23,230,60,4929,11091,15405,21567,8626,61618
2025-10-19,West Bengal,Kolkata,721102,7,50,46,68,5,176,27,67,197,136,51,478,122,4929,11091,15405,21567,8626,61618
2025-10-20,West Bengal,Kolkata,721102,77,255,237,330,68,967,135,302,838,587,235,2097,521,4929,11091,15405,21567,8626,61618
2025-10-21,West Bengal,Kolkata,721102,62,204,189,263,55,773,108,241,667,467,187,1670,414,4929,11091,15405,21567,8626,61618
2025-10-22,West Bengal,Kolkata,721102,25,98,90,128,22,363,52,119,337,235,92,835,209,4929,11091,15405,21567,8626,61618
2025-10-23,West Bengal,Kolkata,721102,11,46,43,61,10,171,24,57,162,113,44,400,101,4929,11091,15405,21567,8626,61618
2025-10-24,West Bengal,Kolkata,721102,33,95,88,121,29,366,50,108,294,207,85,744,183,4929,11091,15405,21567,8626,61618
2025-10-25,West Bengal,Kolkata,721102,19,56,52,71,17,215,29,64,176,123,50,442,109,4929,11091,15405,21567,8626,61618
2025-10-26,West Bengal,Kolkata,721102,16,70,64,93,13,256,37,88,249,173,67,614,155,4929,11091,15405,21567,8626,61618
2025-10-27,West Bengal,Kolkata,721102,77,271,251,353,67,1019,144,326,911,637,253,2271,566,4929,11091,15405,21567,8626,61618
2025-10-28,West Bengal,Kolkata,721102,56,202,187,264,48,757,107,245,685,479,190,1706,426,4929,11091,15405,21567,8626,61618
2025-10-29,West Bengal,Kolkata,721102,35,114,105,147,31,432,60,133,369,259,104,925,229,4929,11091,15405,21567,8626,61618
2025-10-30,West Bengal,Kolkata,721102,0,24,21,36,0,81,23,50,138,97,39,347,85,4929,11091,15405,21567,8626,61618
2025-10-31,West Bengal,Kolkata,721102,4,32,29,44,2,111,17,44,129,89,33,312,80,4929,11091,15405,21567,8626,61618
2025-11-01,West Bengal,Kolkata,721102,9,35,32,46,7,129,18,43,123,85,33,302,76,4929,11091,15405,21567,8626,61618
2025-11-02,West Bengal,Kolkata,721102,18,62,57,80,16,233,32,73,204,143,57,509,127,4929,11091,15405,21567,8626,61618
2025-11-03,West Bengal,Kolkata,721102,63,213,198,277,55,806,113,255,709,496,198,1771,441,4929,11091,15405,21567,8626,61618
2025-11-04,West Bengal,Kolkata,721102,48,152,141,195,42,578,80,177,489,343,138,1227,304,4929,11091,15405,21567,8626,61618
2025-11-05,West Bengal,Kolkata,721102,10,33,31,43,9,126,17,39,110,77,31,274,68,4929,11091,15405,21567,8626,61618
2025-11-06,West Bengal,Kolkata,721102,0,7,7,11,0,25,4,11,36,24,8,83,22,4929,11091,15405,21567,8626,61618
2025-11-07,West Bengal,Kolkata,721102,4,12,11,16,4,47,6,14,38,27,11,96,23,4929,11091,15405,21567,8626,61618
2025-11-08,West Bengal,Kolkata,721102,0,6,4,10,0,20,3,13,45,30,9,100,28,4929,11091,15405,21567,8626,61618
2025-11-09,West Bengal,Kolkata,721102,14,45,42,58,12,171,24,53,148,104,41,370,92,4929,11091,15405,21567,8626,61618
2025-11-10,West Bengal,Kolkata,721102,49,169,156,219,43,636,89,201,561,392,156,1399,349,4929,11091,15405,21567,8626,61618
2025-11-11,West Bengal,Kolkata,721102,25,99,91,130,21,366,52,122,344,240,94,852,214,4929,11091,15405,21567,8626,61618
2025-11-12,West Bengal,Kolkata,721102,0,7,6,10,0,23,3,11,36,24,8,82,22,4929,11091,15405,21567,8626,61618
2025-11-13,West Bengal,Kolkata,721102,0,2,1,5,0,8,1,9,33,21,6,70,20,4929,11091,15405,21567,8626,61618
2025-11-14,West Bengal,Kolkata,721102,0,0,0,4,0,4,0,8,32,21,5,66,20,4929,11091,15405,21567,8626,61618
2025-11-15,West Bengal,Kolkata,721102,6,25,23,33,5,92,13,31,89,62,24,219,55,4929,11091,15405,21567,8626,61618
2025-11-16,West Bengal,Kolkata,721102,17,58,54,75,15,219,30,69,192,134,54,479,119,4929,11091,15405,21567,8626,61618
2025-11-17,West Bengal,Kolkata,721102,62,220,203,286,54,825,116,264,739,516,205,1840,459,4929,11091,15405,21567,8626,61618
2025-11-18,West Bengal,Kolkata,721102,47,169,156,220,40,632,89,204,572,399,158,1422,355,4929,11091,15405,21567,8626,61618
2025-11-19,West Bengal,Kolkata,721102,14,70,64,93,11,252,37,90,258,179,69,633,160,4929,11091,15405,21567,8626,61618
2025-11-20,West Bengal,Kolkata,721102,9,34,32,45,7,127,18,42,120,84,33,297,75,4929,11091,15405,21567,8626,61618
2025-11-21,West Bengal,Kolkata,721102,9,52,47,70,7,185,27,67,196,136,51,477,122,4929,11091,15405,21567,8626,61618
2025-11-22,West Bengal,Kolkata,721102,3,36,32,49,1,121,19,50,148,102,37,356,92,4929,11091,15405,21567,8626,61618
2025-11-23,West Bengal,Kolkata,721102,27,83,77,106,24,317,43,96,264,185,75,663,164,4929,11091,15405,21567,8626,61618
2025-11-24,West Bengal,Kolkata,721102,93,299,277,385,82,1136,158,351,971,681,274,2435,604,4929,11091,15405,21567,8626,61618
2025-11-25,West Bengal,Kolkata,721102,69,228,212,295,61,865,121,270,750,525,211,1877,466,4929,11091,15405,21567,8626,61618
2025-11-26,West Bengal,Kolkata,721102,29,110,101,144,24,408,58,135,380,265,104,942,236,4929,11091,15405,21567,8626,61618
2025-11-27,West Bengal,Kolkata,721102,18,59,55,76,16,224,31,69,190,133,54,477,118,4929,11091,15405,21567,8626,61618
2025-11-28,West Bengal,Kolkata,721102,24,76,71,98,22,291,40,89,245,172,69,615,152,4929,11091,15405,21567,8626,61618
2025-11-29,West Bengal,Kolkata,721102,19,52,48,66,17,202,27,58,158,111,46,400,98,4929,11091,15405,21567,8626,61618
2025-11-30,West Bengal,Kolkata,721102,22,71,66,92,20,271,37,83,231,162,65,578,143,4929,11091,15405,21567,8626,61618
2025-12-01,West Bengal,Kolkata,721102,75,248,230,320,66,939,131,293,811,568,228,2031,504,4929,11091,15405,21567,8626,61618
2025-12-02,West Bengal,Kolkata,721102,49,167,155,216,43,630,88,199,553,387,155,1382,344,4929,11091,15405,21567,8626,61618
2025-12-03,West Bengal,Kolkata,721102,9,43,40,58,7,157,23,56,161,111,43,394,100,4929,11091,15405,21567,8626,61618
2025-12-04,West Bengal,Kolkata,721102,2,10,9,13,1,35,5,13,37,25,10,90,23,4929,11091,15405,21567,8626,61618
2025-12-05,West Bengal,Kolkata,721102,6,14,13,17,5,55,7,15,39,27,12,100,24,4929,11091,15405,21567,8626,61618
2025-12-06,West Bengal,Kolkata,721102,7,23,21,29,6,86,12,27,75,52,21,187,46,4929,11091,15405,21567,8626,61618
2025-12-07,West Bengal,Kolkata,721102,39,73,70,88,37,307,28,60,164,115,47,414,102,4929,11091,15405,21567,8626,61618
2025-12-08,West Bengal,Kolkata,721102,47,168,156,219,41,631,89,203,566,396,157,1411,352,4929,11091,15405,21567,8626,61618
2025-12-09,West Bengal,Kolkata,721102,36,115,107,149,31,438,61,136,376,263,106,942,234,4929,11091,15405,21567,8626,61618
2025-12-10,West Bengal,Kolkata,721102,0,6,5,9,0,20,3,11,35,23,8,80,21,4929,11091,15405,21567,8626,61618
2025-12-11,West Bengal,Kolkata,721102,12,20,19,24,12,87,10,18,42,31,15,116,26,4929,11091,15405,21567,8626,61618
2025-12-12,West Bengal,Kolkata,721102,0,6,5,9,0,20,3,11,35,23,8,80,21,4929,11091,15405,21567,8626,61618
2025-12-13,West Bengal,Kolkata,721102,14,32,30,39,13,128,16,33,86,61,26,222,53,4929,11091,15405,21567,8626,61618
2025-12-14,West Bengal,Kolkata,721102,7,42,38,57,5,149,22,55,160,111,42,390,100,4929,11091,15405,21567,8626,61618
2025-12-15,West Bengal,Kolkata,721102,67,216,200,278,59,820,114,254,702,492,198,1760,437,4929,11091,15405,21567,8626,61618
2025-12-16,West Bengal,Kolkata,721102,34,137,126,180,29,506,73,169,479,334,131,1186,298,4929,11091,15405,21567,8626,61618
2025-12-17,West Bengal,Kolkata,721102,20,68,63,88,17,256,36,81,227,159,63,566,141,4929,11091,15405,21567,8626,61618
2025-12-18,West Bengal,Kolkata,721102,6,20,18,25,5,74,10,23,65,45,18,161,40,4929,11091,15405,21567,8626,61618
2025-12-19,West Bengal,Kolkata,721102,3,32,29,44,1,109,17,45,133,92,33,320,83,4929,11091,15405,21567,8626,61618
2025-12-20,West Bengal,Kolkata,721102,11,43,40,57,10,161,23,53,148,103,41,368,92,4929,11091,15405,21567,8626,61618
2025-12-21,West Bengal,Kolkata,721102,28,82,77,105,25,317,43,94,258,181,74,650,160,4929,11091,15405,21567,8626,61618
2025-12-22,West Bengal,Kolkata,721102,86,285,264,369,75,1079,150,338,936,656,263,2343,582,4929,11091,15405,21567,8626,61618
2025-12-23,West Bengal,Kolkata,721102,73,235,218,303,65,894,124,276,763,535,215,1913,474,4929,11091,15405,21567,8626,61618
2025-12-24,West Bengal,Kolkata,721102,32,117,108,154,27,438,62,143,401,280,110,996,249,4929,11091,15405,21567,8626,61618
2025-12-25,West Bengal,Kolkata,721102,21,68,63,87,18,257,35,79,220,154,62,550,137,4929,11091,15405,21567,8626,61618
2025-12-26,West Bengal,Kolkata,721102,30,92,85,118,26,351,48,107,294,206,83,738,183,4929,11091,15405,21567,8626,61618
2025-12-27,West Bengal,Kolkata,721102,23,61,57,76,21,238,32,67,180,127,53,459,111,4929,11091,15405,21567,8626,61618
2025-12-28,West Bengal,Kolkata,721102,21,73,68,96,18,276,39,88,247,173,68,615,153,4929,11091,15405,21567,8626,61618
2025-12-29,West Bengal,Kolkata,721102,67,246,227,321,57,918,130,299,838,585,231,2083,521,4929,11091,15405,21567,8626,61618
2025-12-30,West Bengal,Kolkata,721102,51,183,169,238,44,685,97,221,618,431,171,1538,384,4929,11091,15405,21567,8626,61618
2025-12-31,West Bengal,Kolkata,721102,30,91,84,117,27,349,48,105,289,203,82,727,180,4929,11091,15405,21567,8626,61618
2026-01-01,West Bengal,Kolkata,721102,12,24,23,29,12,100,12,23,59,42,19,155,36,4929,11091,15405,21567,8626,61618
2026-01-02,West Bengal,Kolkata,721102,3,14,13,19,2,51,7,18,52,36,14,127,32,4929,11091,15405,21567,8626,61618
2026-01-03,West Bengal,Kolkata,721102,10,31,29,40,9,119,16,36,98,69,28,247,61,4929,11091,15405,21567,8626,61618
2026-01-04,West Bengal,Kolkata,721102,7,42,38,57,5,149,22,55,162,112,42,393,100,4929,11091,15405,21567,8626,61618
2026-01-05,West Bengal,Kolkata,721102,51,181,167,235,44,678,95,218,609,425,169,1516,378,4929,11091,15405,21567,8626,61618
2026-01-06,West Bengal,Kolkata,721102,42,131,121,168,37,499,69,152,419,294,119,1053,260,4929,11091,15405,21567,8626,61618
2026-01-07,West Bengal,Kolkata,721102,0,0,0,3,0,3,0,8,32,21,5,66,20,4929,11091,15405,21567,8626,61618
2026-01-08,West Bengal,Kolkata,721102,0,2,1,5,0,8,1,9,33,21,6,70,20,4929,11091,15405,21567,8626,61618
2026-01-09,West Bengal,Kolkata,721102,1,9,8,12,0,30,4,12,36,25,9,86,22,4929,11091,15405,21567,8626,61618
2026-01-10,West Bengal,Kolkata,721102,13,29,27,35,12,116,15,30,77,54,24,200,47,4929,11091,15405,21567,8626,61618
2026-01-11,West Bengal,Kolkata,721102,0,29,26,42,0,97,16,44,136,93,33,322,85,4929,11091,15405,21567,8626,61618
2026-01-12,West Bengal,Kolkata,721102,45,172,159,225,38,639,91,210,592,413,163,1469,368,4929,11091,15405,21567,8626,61618
2026-01-13,West Bengal,Kolkata,721102,41,138,127,178,36,520,73,163,454,318,127,1135,282,4929,11091,15405,21567,8626,61618
2026-01-14,West Bengal,Kolkata,721102,4,32,29,44,3,112,17,43,126,87,33,306,79,4929,11091,15405,21567,8626,61618
2026-01-15,West Bengal,Kolkata,721102,0,7,6,10,0,23,3,11,35,24,8,81,22,4929,11091,15405,21567,8626,61618
2025-10-18,West Bengal,Siliguri,737136,8,36,33,48,7,132,12,30,87,61,23,213,78,3538,7961,11057,15479,6191,44226
2025-10-19,West Bengal,Siliguri,737136,24,79,74,103,21,301,28,63,176,123,49,439,157,3538,7961,11057,15479,6191,44226
2025-10-20,West Bengal,Siliguri,737136,100,319,296,411,89,1215,115,254,699,491,199,1758,623,3538,7961,11057,15479,6191,44226
2025-10-21,West Bengal,Siliguri,737136,72,240,222,311,63,908,86,193,536,375,150,1340,478,3538,7961,11057,15479,6191,44226
2025-10-22,West Bengal,Siliguri,737136,40,132,122,170,35,499,47,105,292,205,82,731,261,3538,7961,11057,15479,6191,44226
2025-10-23,West Bengal,Siliguri,737136,21,66,61,85,18,251,24,53,145,102,41,365,130,3538,7961,11057,15479,6191,44226
2025-10-24,West Bengal,Siliguri,737136,28,95,88,123,25,359,34,76,212,149,59,530,190,3538,7961,11057,15479,6191,44226
2025-10-25,West Bengal,Siliguri,737136,26,72,67,91,24,280,26,55,148,104,44,377,131,3538,7961,11057,15479,6191,44226
2025-10-26,West Bengal,Siliguri,737136,26,92,85,119,23,345,32,74,208,145,57,516,185,3538,7961,11057,15479,6191,44226
2025-10-27,West Bengal,Siliguri,737136,98,333,308,432,86,1257,119,269,748,523,209,1868,668,3538,7961,11057,15479,6191,44226
2025-10-28,West Bengal,Siliguri,737136,78,259,240,335,68,980,93,208,577,404,162,1444,515,3538,7961,11057,15479,6191,44226
2025-10-29,West Bengal,Siliguri,737136,36,125,116,163,32,472,45,101,282,197,79,704,252,3538,7961,11057,15479,6191,44226
2025-10-30,West Bengal,Siliguri,737136,19,54,50,69,17,209,20,42,113,80,33,288,100,3538,7961,11057,15479,6191,44226
2025-10-31,West Bengal,Siliguri,737136,10,46,42,61,8,167,16,38,111,77,29,271,99,3538,7961,11057,15479,6191,44226
2025-11-01,West Bengal,Siliguri,737136,5,34,31,47,3,120,11,30,90,62,22,215,81,3538,7961,11057,15479,6191,44226
2025-11-02,West Bengal,Siliguri,737136,18,68,63,89,15,253,24,56,158,110,43,391,142,3538,7961,11057,15479,6191,44226
2025-11-03,West Bengal,Siliguri,737136,70,246,228,321,61,926,87,200,558,390,155,1390,499,3538,7961,11057,15479,6191,44226
2025-11-04,West Bengal,Siliguri,737136,57,181,168,232,51,689,65,144,395,277,112,993,351,3538,7961,11057,15479,6191,44226
2025-11-05,West Bengal,Siliguri,737136,7,30,28,40,6,111,10,25,71,49,19,174,64,3538,7961,11057,15479,6191,44226
2025-11-06,West Bengal,Siliguri,737136,15,24,23,29,14,105,10,16,36,27,14,103,30,3538,7961,11057,15479,6191,44226
2025-11-07,West Bengal,Siliguri,737136,12,22,21,26,12,93,9,15,34,25,12,95,30,3538,7961,11057,15479,6191,44226
2025-11-08,West Bengal,Siliguri,737136,10,26,24,33,9,102,10,20,52,37,16,135,46,3538,7961,11057,15479,6191,44226
2025-11-09,West Bengal,Siliguri,737136,13,49,45,64,11,182,17,40,114,79,31,281,102,3538,7961,11057,15479,6191,44226
